instrs,symbol,has_jal,has_lui_or_gp,has_gte
70,MemCardWriteFile,1,1,0
70,SimQueue_Put__FiP14Input_tResults,1,1,0
71,AIWorld_FindBarrierLessLaneAndPosition__FP8Car_tObjPiT1,1,1,0
71,AI_MaybeChangeLaneSlack__FP8Car_tObj,1,1,0
71,BWorldSm_FindEdgeOff__FP8coorddefP12BWorldSm_PosT1Pi,1,1,0
71,CopSpeak_PlayNextRequest__Fv,1,1,0
71,Flare_QuadFlare__FPli,1,1,1
71,Hrz_BuildForkLightning__FP11Draw_DCache,1,1,1
71,Hud_RenderTacView__Fv,1,1,0
71,MemCardSync,0,1,0
71,ProcessInput__25tPMenuItemLeftRightSliderR13tInputKeyTypeR13tPMenuCommand,1,1,0
71,RequestWingman__19AIHigh_BTC_HumanCop,1,1,0
71,SNDautovol,1,1,0
71,func_800EA6CC,1,1,0
71,func_800ED0DC,0,1,0
71,func_800ED8E4,1,1,0
71,iSNDplatform3dpos,1,1,0
71,iSNDserver,1,1,0
71,iSPCH_ClearOldEvents,1,1,0
71,intsincos,0,1,0
72,AIInit_LoadPhysicsConfig__FP10Udff_tInfo,1,1,0
72,AIPhysic_CalculateRoadPosition__FP8coorddefi,0,1,0
72,Newton_FindGroundElevationAndNormalFast__FP13BO_tNewtonObjP8coorddef,1,1,0
72,Newton_QDUpdateRot32Hz__FP13BO_tNewtonObj,1,0,0
72,SetCar__Q26Speech7SpeakerP8Car_tObj,1,1,0
72,___17AIState_Purgatory,1,1,0
72,csincos,0,1,0
72,iSNDstreamisheld,1,1,0
73,AIPhysic_SimplePhysics_LatVel__FP8Car_tObj,1,1,0
73,HandleBlockadeSpeech__15AIHigh_BasicCop,1,1,0
73,NFS4_LoadingIcon__Fv,1,1,0
73,SPCH_ChooseSpeech,1,1,0
73,STREAM_get,1,1,0
73,UpdateFreezeModeAndPullOverMode__19AIHigh_BTC_HumanCop,0,1,0
73,fastmovfxya,1,1,0
74,AIInit_RestartAICar__FP8Car_tObj,0,1,0
74,AudioCmn_AddBank__FPciT0i,1,1,0
74,CalcOneSegment__FP16Skidmark_SegmentP8coorddefN21i,1,0,0
74,Camera_UpdateBTCopCam__Fi,1,1,0
74,Camera_UpdateFinishCam__Fi,1,1,0
74,FILE_addbig,1,1,0
74,GetStmQuadPts__FP12BWorldSm_PosP8coorddef,0,1,0
74,SNDfxlevel,1,1,0
74,Weather_CreateSplat__FP18Weather_tSplatInfo,0,1,0
75,STREAM_queuemem,1,0,0
75,SetSpeed__Q26Speech13MobileSpeakerP8Car_tObj,1,1,0
75,iSNDstreamremoverequest,0,1,0
75,intatan,1,1,0
76,CheckForActivation__18AIHigh_BTC_Wingman,1,1,0
76,Hrz_TextureQuad__FP7DVECTORccP11Draw_DCache,0,1,0
76,__truncdfsf2,1,1,0
76,iSNDgettag,1,0,0
76,iSPCH_FindEventSlot,1,1,0
77,AILife_RCPickDesiredLatPosition__FP8Car_tObj,0,1,0
77,AudioCmn_LoadGameSamples__Fv,1,1,0
77,CdControlF,1,1,0
77,DashHUD_InitHUD__Fv,1,1,0
77,Hud_BuildTimeSprites__FP4SPRTPcii,1,1,0
77,Sched_ExecuteCheck__FiiiiPiN24i,0,1,0
77,Texture_CheckForSharedPalette__FiPcP12Draw_tPixMapi,0,1,0
78,AudioClc_CalcTrackAzimuth__FP17DRender_tCalcViewP8Car_tObj,1,1,0
78,CheckCallSignBank__6SpeechPQ26Speech12CallSignBankPci,1,1,0
78,iSNDpacketgetirq,0,1,0
78,iSPCH_RuleSet,1,1,0
79,AllocatePrimitivesBuffer__Fv,1,1,0
79,CdControl,1,1,0
79,CdDiskReady,1,0,0
79,CopSpeak_Request__FP17CopSpeak_tRequest,0,1,0
79,FILE_priorityop,0,1,0
79,Object_GetPointsCollisionData__FP18Object_tSimObjListiPiP8coorddef,1,1,0
79,SNDSYS_init,1,1,0
79,SetupWingman__18AIHigh_BTC_WingmanP19AIHigh_BTC_HumanCop,1,1,0
79,func_800EF9BC,1,1,0
79,func_800FB118,1,1,0
79,func_800FB30C,1,1,0
80,BWorld_CheckChunkVisible__FP12BWorldSm_PosT0,0,1,0
80,Cars_DoGravityEffectsOnAcc__FP8Car_tObji,1,1,0
80,DrawW_SetAnimationTime__FP15Trk_AnimateInstPii,0,1,0
80,Horizon_InterpolateLineSCoords__FP7DVECTORN20Piii,0,0,0
80,R3DCar_DeInstantiate3DCarMenu__FP8Car_tObj,1,1,0
80,Render_Render__Fi,1,1,0
80,__mulsf3,1,1,0
80,blockfill,0,0,0
80,csin,1,0,0
80,iFILE_addbigreadcallback,1,1,0
80,iSPCH_SentenceGetChoices,1,1,0
81,AudioMus_DriverStartUp__Fii,1,1,0
81,Camera_UpdateBlimpCam__Fi,1,1,0
81,Fog_Update__Fi,1,1,0
81,SNDbankheadercopy,1,1,0
81,func_800E5938,1,0,0
81,func_800EFB2C,1,1,0
81,transmult,1,0,0
82,Camera_TunnelLimit__FiPi,1,1,0
82,Loading_DrawLoadingScreen__Fv,1,1,0
82,Math_fasttransmult__FP10matrixtdefN20,0,0,0
82,SPCH_AddEvent,1,1,0
82,__15AIState_OffroadP8Car_tObjiP8coorddefP10matrixtdefiii,1,1,0
82,fixedatan,1,1,0
82,func_800F2C10,1,1,0
82,iSPCH_MakeSampleRequests,1,1,0
83,Camera_UpdateTVCam__Fi,1,1,0
83,CdControlB,1,1,0
83,DoNitrous__13AIState_Chasei,1,1,0
83,HandleSpeech__13AIHigh_Player,1,1,0
83,Hud_Render321Go__Fv,1,1,0
83,SNDpan,1,1,0
83,_padRecvAtLoadInfo,1,0,0
83,iSPCH_ConstantRuleSet,1,1,0
83,iSPCH_OrderSentences,1,0,0
84,AI_CheckForCarsOnSide__FP8Car_tObj,1,1,0
84,CheckForBarriersAndTargetAroundThem__13AIState_Chase,1,1,0
84,Hud_BuildTimeString__FP4SPRTi,0,1,0
84,RemoveCloseCops__16AIHigh_BasicPerp,1,1,0
84,__divsf3,1,1,0
84,func_800EF86C,1,1,0
84,iSNDdownloadbank,1,0,0
84,iSNDpatchtohdr,1,0,0
84,qsort,1,0,0
85,CdGetDiskType,1,1,0
85,Sfx_Transform__FP8coorddefP7SVECTORT0,1,1,1
85,iSNDrestore,1,1,0
86,AI_SetupOncomingLaneDemerits__FP8Car_tObj,1,1,0
86,BWorld_BuildGlareEffects__FP13DRender_tViewP11Draw_DCacheP5Group,1,1,0
86,CheckForNewTarget__14AIHigh_BTC_Cop,1,1,0
86,CopSpeak_Play__FP17CopSpeak_tRequesti,1,1,0
86,Font_TextXY__FPcii,1,1,0
86,Physics_FixEngineRpm__FP8Car_tObj,0,0,0
86,Replay_ResetReplay__Fv,1,1,0
86,Track_LoadObjectKillData__Fv,1,1,0
86,iSNDpacketpurgeframes,1,1,0
86,iSNDstreamhotroddatachunks,1,1,0
86,iSPCH_SetCycleBits,1,1,0
87,AudioClc_StartUp__Fv,1,1,0
87,CheckChaserPosition__16AIHigh_BasicPerpii,1,1,0
87,Hrz_InitSkyColor__Fv,0,1,0
87,Newton_FindGroundElevationGeneral__FP8coorddefN20,1,1,0
87,SetUp__13AIState_Chase,1,1,0
87,StampImage__Fii,0,1,0
87,func_800F9AE8,1,1,0
87,iSNDsetvol,0,1,0
88,Collide_CheckForCollisionBetween__FP13BO_tNewtonObjT0,1,1,0
88,DrawW_BuildChunkCenterLineFacets__FP5ChunkP5GroupP25Draw_tGiveShelbyMoreCacheP7COORD16,1,1,0
88,Math_BetterDist__Fii,0,0,0
88,PadInitDirect,1,1,0
88,ShouldIPerformCutOffBlock__15AIHigh_BasicCopiP8Car_tObj,1,1,0
88,Texture_CloneUVPmx__FP12Draw_tPixMapiT0,0,1,0
88,__extendsfdf2,1,1,0
89,Hud_NextPlayer__Fi,1,1,0
90,AIPhysic_HandleShifting__FP8Car_tObj,1,1,0
90,AIScript_ProcessActionsAndReactions__FP10AIScript_ti,0,0,0
90,AISpeeds_CalcOpponentCurveSpeed__FP8Car_tObj,1,1,0
90,AudioClc_CalcAzimuth__FP17DRender_tCalcViewP8coorddef,1,1,0
90,CD_datasync,1,1,0
90,R3DCar_CleanUp__Fv,1,1,0
90,Texture_Vramcf__FP8shapetbliiii,1,0,0
90,Track_ProcessFlipAndUVFlags__FiP12Draw_tPixMapT1,1,0,0
90,iSNDstreamservice,1,1,0
91,Hud_ParseTime__FiPc,1,1,0
91,Track_AssociateSingleMaterial__FP12Trk_MaterialP15Track_tMaterialP18Track_tArtresource,1,0,0
91,func_80104AB0,1,1,0
92,AI_HandleChangeInNumLanes__FP8Car_tObj,1,1,0
92,Camera_TooSteep__FiP12BWorldSm_Pos,1,1,0
92,Cars_SortCars__Fv,0,1,0
92,CopSpeak_RadioStaticActive__Fi,1,1,0
92,SNDSTRM_requeststatus,1,1,0
93,AIPhysic_InitCar__FP8Car_tObj,1,1,0
93,AudioCmn_GetAsyncSfx__Fiib,1,1,0
93,Execute__13AIState_Chase,1,1,0
93,ResetGraph,1,1,0
93,SNDPKTPLAY_submit,1,1,0
94,AudioCmn_Init__Fv,1,1,0
94,CheckForWipeOut__10AIHigh_Cop,0,1,0
94,GetObjMaxDimensions__FPP13Trk_ObjectDefP14Trk_SimpleInstP8coorddef,1,0,0
94,Roger__Q26Speech13MobileSpeaker,1,1,0
94,VSync,1,1,0
94,resizememadr,1,1,0
95,Physics_CalculateRoadGripModifiers__FP8Car_tObj,1,1,0
95,func_8005C468,1,1,0
95,iSNDpacketget,1,1,0
96,func_801066F8,1,1,0
97,AILife_ReencarnateCopByLatPosAndRotation__FP8Car_tObjiiii,1,1,0
97,AILife_ReencarnateCopBySlice__FP8Car_tObjiiii,1,1,0
97,Night_DoLightningEffect__FP13DRender_tView,1,1,0
97,iSNDstreamparsedata,1,1,0
98,Cars_CleanUp__Fv,1,1,0
98,Hud_NextPlayerNameOrCarOrTime__Fi,1,1,0
98,Hud_RenderPauseBox__Fiiii,1,1,0
98,InGame_SetRamp__Fv,1,1,0
98,iSPCH_UnPackSample,1,0,0
99,Hud_BuildETimeString__FP4SPRTi,0,1,0
99,Newton_GenerateVector__FiP8coorddefP12BWorldSm_Pos,1,1,0
100,BWorldSm_QuadLight__FP12BWorldSm_Pos,0,1,0
100,func_800FC9B4,1,1,0
100,setfont,1,1,0
101,AIPhysic_CheckForGripReduction__FP8Car_tObj,1,1,0
101,Anim_InitSystem__FPc,1,1,0
101,FILE_delbig,1,1,0
101,Hud_DebugInfo__Fv,1,1,0
101,Math_VectorLength2__FP8coorddef,1,1,0
101,iSNDpacketserve,1,1,0
102,Camera_UpdateCopCam1__Fi,1,1,0
102,Physics_CorrectPostCollisionYaw__FP8Car_tObjiG8coorddef,1,1,0
102,Track_AnimateTextures__Fv,0,1,0
103,AI_PushFinishedCarsToSide__FP8Car_tObj,1,1,0
103,CdRead,1,1,0
103,Math_VectorLength__FP8coorddef,1,1,0
103,Newton_OptzRotxform__FP10matrixtdefiiiPiiT4,1,0,0
103,Night_InitNightDriving__Fv,1,1,0
103,Reset__6Speech,1,1,0
103,firstfile,1,1,0
103,loaddirinfo,1,1,0
104,AIPhysic_CheckIfOutOfControl__FP8Car_tObj,1,1,0
104,AISpeeds_CalcTrafficTopSpeed__FP8Car_tObj,1,1,0
104,CheckMultiBank__6SpeechPciPQ26Speech11CarBankName,1,1,0
104,HandleCops__13AIHigh_Player,1,1,0
104,Hud_BuildDistanceString__FP4SPRTi,0,1,0
104,Report__Q26Speech15DispatchSpeakerP8Car_tObj,1,1,0
104,RotMatrixZ,0,1,0
104,cSNDbankremove,1,1,0
104,iSPCH_ChooseSentence,1,1,0
105,AIPerson_Startup__Fv,1,1,0
105,AI_SubmitObstacle__FP8Car_tObjiiii,1,1,0
105,AudioCmn_LoadAsyncSfx__FiiPvi,1,1,0
105,Nfs2_CleanUpGameModule__Fv,1,1,0
105,Replay_InitReplay__Fv,1,1,0
105,STREAM_kill,1,1,0
106,MPause_Render__Fv,1,1,0
106,Newton_DoPostBarrierCollisionHandling__FP13BO_tNewtonObjG8coorddef,1,1,0
106,Object_AddCustomSimObject__FP9SceneElemii,1,1,0
106,func_800F87C0,1,1,0
106,iSNDstreamparseheader,1,1,0
107,DrawC_NightHeadlight__FP8Car_tObj,1,1,1
107,Execute__15AIState_Offroad,1,0,0
107,Nfs2_GameModuleStartUp__FPi,1,1,0
107,Skidmark_CheckChunk__FP8coorddefii,0,1,0
107,Texture_Vramf__FP8shapetbliiii,1,1,0
107,TexturesLoadInitial__Fv,1,1,0
107,func_8005C5E4,1,1,0
108,AILife_ReencarnateCopByPosition__FP8Car_tObjiiP8coorddefP10matrixtdef,1,1,0
108,Weather_CreateSnow__FP7SVECTOR,0,1,1
108,__17AIState_PurgatoryP8Car_tObj,1,1,0
109,AI_CheckPreferredLateralPosition__FP8Car_tObj,1,1,0
109,CheckForTriggerAtSlice__24AITrigger_TriggerManagerii,1,1,0
109,CheckIfCarIsNearbyAndStop__21AIState_RovingTrafficP8Car_tObjRi,1,1,0
109,FILE_cancelop,1,1,0
109,Texture_LoadMenuTexture__Fv,1,1,0
109,___14tPauseMenuDefs,1,0,0
109,iSNDatodlrv,1,0,0
110,Hud_BustedOverlayOn__FiPcbs,1,1,0
110,Math_NormalizeVector__FP8coorddef,1,1,0
110,Sfx_ThickenXZ__FP7SVECTORP8coorddefN21,1,0,0
110,iSNDfreechan,0,1,0
111,AISpeeds_BTCGetGlueFactor__FP8Car_tObj,1,1,0
111,AudioMus_Volume__Fi,1,1,0
111,Camera_UpdateCollisionCam__Fi,1,1,0
111,Flare_SingleColorOctRing__FP7DVECTORP7CVECTORiii,1,1,0
111,Hud_Draw321Num__Fiiiiii,1,1,0
111,MemCardDeleteFile,1,1,0
111,Object_GetIMassObjectMotion__FiP8coorddefP10matrixtdefT1,1,1,0
111,Sky_RenderStars__FP13Draw_SkyCachei,1,1,1
111,Stats_DoPlayerGlue__Fv,1,1,0
111,iSNDdmcallback,1,1,0
111,locatebigentryz,1,0,0
112,CV_ProcessWorldColors_FINAL__FiP7CVECTORs,1,1,0
112,Physics_CalculateRSControlDesiredPosition__FP8Car_tObjii,1,1,0
112,iSPCH_GetRuleSettings,1,1,0
113,CarIO_CopyFromShape__FPsT0iiii,0,0,0
113,Night_CreateNightTableElement__FiliPUc,1,1,0
113,Weather_CreateRain__FP7SVECTORP7DVECTORPc,0,1,1
113,Weather_DoSplats__FiP18Weather_tSplatInfo,1,1,0
113,isqrt,0,1,0
114,Cars_ManageBureaucracy__Fv,1,1,0
115,AudioClc_CalcDopplerShiftRatio__FP8coorddefT0,1,1,0
115,BWorldSm_FindClosestQuadRez__FP8coorddefP12BWorldSm_Posi,1,0,0
115,FindClosestQuad__FP8coorddefP12BWorldSm_Pos,1,1,0
115,Sfx_BuildSmokeFacet__FP17Souffle_tISouffleP10sfxsouffleP12Draw_tPixMap,1,1,0
116,AudioTrk_PreLoad__Fv,1,1,0
116,CalcStartSegment__FP16Skidmark_SegmentT0P8coorddefN22i,1,0,0
116,CopSpeak_ShowQueue__Fv,1,1,0
116,FindRandomBarrierFreeArea__19AIHigh_BTC_HumanCopiii,1,1,0
116,func_800F2A40,1,1,0
117,AIInit_InitAICar__FP8Car_tObjP10Udff_tInfo,1,1,0
117,AudioMus_GetSongList__FPci,1,1,0
117,Flare_HexFlare__FPli,0,1,1
117,Flare_ReflectHexFlare__FPli,0,1,1
117,Font_LoadFont__FPciic,1,1,0
117,FreezeAndEndChase__19AIHigh_BTC_HumanCop,1,1,0
117,Newton_FindGroundElevationRough__FP8coorddefN20,1,1,0
117,func_800FABF0,1,1,0
117,iSNDstreamqueue,1,1,0
118,Camera_UpdateBumperCam__Fi,1,1,0
118,Draw__14ObjectSignAnimP13DRender_tViewP11Draw_DCachei,1,1,0
118,Draw__25tPMenuItemLeftRightChoiceb,1,1,0
118,HandlePullOver__15AIHigh_BTC_Perp,1,1,0
118,HighExecute__19AIHigh_BTC_HumanCop,1,1,0
118,RequestBlockader__19AIHigh_BTC_HumanCopi,1,1,0
118,_padSioRW,1,1,0
119,SNDPKTPLAY_purge,1,1,0
119,Track_InitPersistentData__FP15SerializedGroup,1,1,0
119,_card_start,1,1,0
119,func_800FC634,1,1,0
119,iSNDstartvoice,1,1,0
120,CD_init_80108140,1,1,0
120,CheckForWipeOut__15AIHigh_Opponent,0,1,0
120,Render_InsertDepthOfField__Fv,1,1,0
120,Souffle_Add__FP8coorddefiT0iii,1,1,0
120,iSPCH_ChooseEvent,1,1,0
121,DistToPerp__Q26Speech13MobileSpeaker,1,0,0
121,iSNDdmtransfer,1,1,0
122,DrawC_DivideShadowPrim__FP7COORD16N30PUsN34P12Draw_tPixMapP13Draw_CarCache,0,1,1
122,Sky_InitStars__Fv,1,1,0
122,func_80108BF4,1,1,0
123,Hud_BlackThinBox__Fiiii,1,1,0
124,creatememclass,1,1,0
125,CopSpeak_LoadNextRequest__Fv,1,1,0
126,Collide_CheckAccuratePointRadiusCollision__FP13BO_tNewtonObjP8coorddefi,1,0,0
126,SetDrawEnv,1,1,0
126,Sfx_AdditivePrim__FP12Draw_tPixMapP7SVECTORiiP10Sfx_tCache,1,1,1
127,AI_OpponentBlockPlayer__FP8Car_tObjT0,1,1,0
127,Physics_CalcWheelLockAcc__FP8Car_tObjP23Physics_tWheelAccStruct,1,1,0
127,func_8005972C,1,1,0
127,iSNDplatformresolve,1,1,0
127,iSNDpsxmalloc,1,1,0
128,Camera_SetSplineCam__Fi,1,1,0
128,Collide_ClearCollisionRegistry__Fv,1,1,0
129,AILife_PlaceCarAtLocation__FP8Car_tObji,1,1,0
129,DrawC_ShadowPrim__FP12Draw_tVertexP13Draw_CarCache,1,1,1
129,UpdateSiren__Fiiiii,1,1,0
129,__13AIHigh_PlayerP8Car_tObj,1,1,0
129,reservememadr,1,1,0
130,CV_ColorTracks__Fiii,1,1,0
130,DrawC_ReadLightingData__Fv,1,1,0
130,MemCardCreateFile,1,1,0
130,TextureProcess_ColorClut__FiiPciii,1,1,0
131,AILife_ReencarnateTrafficByPosition__FP8Car_tObjiiP8coorddefP10matrixtdef,1,1,0
131,AISpeeds_GetGlueFactor__FP8Car_tObj,1,1,0
132,unbtree,1,1,0
133,Anim_GetRotPos__FP15Trk_AnimateInstiiP8coorddefP10matrixtdef,1,1,0
133,CalculateBankSize__6SpeechPcPQ26Speech11CarBankNamePlT3,1,1,0
133,Camera_SetMode__Fii,1,1,0
134,Hrz_LightningAddFork__FScScSc,1,1,0
134,Object_InitCollisionCheckLoop__FP12BWorldSm_PosP18Object_tSimObjListPi,1,1,0
135,__19AIHigh_BTC_HumanCopP8Car_tObji,1,1,0
135,iSNDmalloc,1,1,0
136,DrawC_MenuColorData__FiP8Car_tObji,1,1,0
136,Flare_OctFlare__FPli,0,1,1
136,IsFalseArrest__15AIHigh_BTC_Perp,1,1,0
136,NewStage__20AIHigh_BTC_HumanPerpP19AIHigh_BTC_HumanCop,1,1,0
138,Force_Vbl__Fv,1,1,0
139,Camera_GetAudioViewInfo__FiP17DRender_tCalcViewPP8coorddef,1,1,0
139,CdGetToc2,1,1,0
139,Hud_RenderStatsView__Fv,1,1,0
140,Device_ReadPad__FiUl,1,1,0
140,MPause_StartPauseMenu__Fv,1,1,0
140,func_800EEB5C,1,1,0
140,reorthogonalize,1,1,0
141,AI_CalculateDesiredLatPosition__FP8Car_tObj,1,1,0
141,Anim_GetPos__FP15Trk_AnimateInstiiP8coorddefPiT4,1,1,0
141,func_800FAE2C,1,1,0
142,TrackSpec_SetDefault__FP10CTrackSpec,0,1,0
142,_padSioRW2,1,1,0
143,func_800EED8C,1,1,0
144,AI_CheckForPlayerActions__FP8Car_tObjT0,1,1,0
144,AI_DoReactions__FP8Car_tObj,1,1,0
144,STREAM_create,1,1,0
144,iSNDstreamcreate,1,1,0
145,Cars_CalculateStartingGridOffset__FP8Car_tObjPiP8coorddef,1,1,0
146,Cars_CalculateRoadSpan__FP8Car_tObj,0,0,0
148,Update__10AIDelayCar,1,1,0
148,func_8010A1E4,1,1,0
149,CheckForNewTriggers__14AIHigh_Traffic,1,1,0
149,Purge__Q26Speech13MobileSpeaker,1,1,0
150,wildcard,1,1,0
152,AudioCmn_PlayDoppleredSound__Fiiiiii,1,1,0
152,CalcObjectBoundingSphere__FP5GroupT0,1,1,0
152,CheckForNewTarget__10AIHigh_Cop,1,1,0
152,MemCardGetDirentry,1,1,0
152,func_800EF60C,1,1,0
153,DrawC_DividePrim__FP7COORD16N20PUsN23P12Draw_tPixMapP13Draw_CarCache,0,1,1
154,AIPhysic_Preperation__FP8Car_tObj,1,0,0
154,Car_DoPostCollisionStuff__FP8Car_tObj,1,1,0
156,AI_CheckForClearLanes__FP8Car_tObj,1,1,0
156,CopSpeak_ReadyNextRequest__Fv,1,1,0
156,func_800EE608,1,1,0
157,ProcessInput__6tPMenuR13tInputKeyTypeR13tPMenuCommand,1,0,0
157,Roger__Q26Speech15DispatchSpeaker,1,1,0
157,func_80105980,0,1,0
157,func_801088B0,1,1,0
158,unrefpack,1,1,0
159,AudioEng_Set__Fiiiiiiii,1,1,0
159,func_800FE0B0,1,1,0
160,AudioMus_PlaySong__FPc,1,1,0
160,CD_sync,1,1,0
160,Camera_UpdateCircleCam__Fi,1,1,0
160,Newton_InitBaseNewtonObj__FP13BO_tNewtonObjiiiiii,1,1,0
160,Weather_QuickReOrthogonalize__FP10matrixtdefT0,1,1,0
160,func_800EEFC8,1,1,0
161,AISpeeds_ReadTuningInfo__Fv,1,1,0
161,Hud_RenderMapView__Fv,1,1,0
162,MaintainAvailableCops__13AIHigh_Player,1,1,0
163,AudioCmn_TrafficSFX__Fiiiiiiii,1,1,0
163,CD_Read,1,1,0
163,CheckForCrimes__16AIHigh_BasicPerp,1,1,0
164,AIPhysic_Main__FP8Car_tObj,1,1,0
164,RotMatrix,0,1,0
165,Night_GenerateAllLightTables__Fv,1,1,0
165,vramfxya,1,1,0
166,AI_CalculateAdjustedDesiredSpeed__FP8Car_tObj,1,1,0
166,DrawW_SetUpSubdividFacet_Line__FP25Draw_tGiveShelbyMoreCache,1,0,1
166,Object_CheckCollisionResults__FP18Object_tSimObjListiP13BO_tNewtonObj,1,1,0
166,SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t,1,1,0
167,Physics_InitCarSpecs__FP8Car_tObjP10Udff_tInfo,1,0,0
167,func_800F96E8,1,1,0
167,func_800FCB44,1,1,0
168,func_800A3F08,1,1,0
168,iSNDinit,1,1,0
169,Draw__25tPMenuItemLeftRightSliderb,1,1,0
169,openfile,1,1,0
170,Replay_ReplayChooseCamera__Fii,1,1,0
171,iSNDplatformplay,1,1,0
172,func_800EF35C,1,1,0
173,RawFindClosestSlice__FP8coorddefP12BWorldSm_Pos,0,1,0
173,STREAM_cancelrequest,1,1,0
174,MPause_MusicLogic__Fc,1,1,0
175,Catch__Q26Speech13MobileSpeakeri,1,1,0
175,Physics_AutoShift__FP8Car_tObj,1,1,0
176,AudioClc_SoundCars__Fv,1,1,0
176,Camera_UpdateAnimCam__Fi,1,1,0
176,DashHUD_HUDCalc__Fi,1,1,0
177,func_800F9380,1,1,0
178,CD_ready,1,1,0
179,CopSpeak_Server__Fv,1,1,0
181,DoRearEnder__15AIHigh_Opponent,1,1,0
181,SetupBuildMatrices__FP13DRender_tViewP11Draw_DCache,1,1,0
181,__14ObjectSignAnimP8coorddefiP7AnimDefP19Trk_CollideBoomInstP13Trk_ObjectDefP13Trk_SimObjectT1P22ObjectFinishedSignAnim,1,1,0
182,CdSearchFile,1,1,0
183,AISpeeds_CalcHumanCurveSpeed__FP8Car_tObj,1,1,0
183,Flare_Spikes__FPli,0,1,1
184,AIPhysic_CalcAcceleration__FP8Car_tObji,1,1,0
184,CheckForNewLevel__13AIHigh_Playeri,1,1,0
184,ChooseImpactSample__Fi6s_typeT1,1,1,0
184,__divdf3,1,1,0
184,iSND100hzserver,1,1,0
185,Hrz_Init2DRing__Fv,1,1,0
187,BWorld_Init__Fv,1,1,0
187,Flare_Sun__FP7SVECTORP15Draw_FlareCache,1,1,1
187,Hud_CreateHudViews__Fv,1,1,0
187,SNDPKTPLAY_start,1,1,0
189,DrawObjectSimple__FP13DRender_tViewP11Draw_DCacheP13Trk_ObjectDefP8coorddefi,1,1,0
189,DrawW_BuildObjectFacets__FP13DRender_tViewP15ChunkObjectInfo,1,1,0
190,FindLocation__Q26Speech7SpeakerP8Car_tObj,1,1,0
191,Hud_BuildReplay__Fv,0,1,0
193,BWorld_OnyxBuildFacets__FP13DRender_tView,1,1,0
195,ApproachTargeting__13AIState_Chasei,1,1,0
196,Cars_InitCar__FP8Car_tObji,1,1,0
197,Replay_SaveInput__Fi,1,1,0
197,Weather_DoWeather__FP13DRender_tView,1,1,0
197,__muldf3,1,1,0
198,Font_ComputeColors__Fiiic,1,1,0
199,DrawW_DoLines__FP13DRender_tViewP11tBuildEntryP11Draw_DCache,1,1,0
199,FntFlush,1,1,0
199,MPause_Logic__Fv,1,1,0
199,blockmove,0,0,0
200,BigBTCTime__Fi,1,1,0
200,DrawW_BuildCustomObjectFacets__FP13DRender_tViewP11Draw_DCacheP13Trk_SimObjectP5Groupi,1,1,0
200,Newton_CalcDistToClosestPlayerCar__FP13BO_tNewtonObj,1,1,0
201,Sim_ProcessSimSchedules__Fv,1,1,0
202,CheckForNewTriggers__10AIHigh_Cop,1,1,0
203,HighExecute__15AIHigh_Opponent,1,1,0
203,SetupChunkBuildList__FP13DRender_tView,1,1,0
205,Camera_GetViewInfo__FiP17DRender_tCalcViewi,1,1,0
205,_padInitSioMode,1,1,0
206,Check_Rot__FP12BWorldSm_Pos,1,0,0
206,DrawW_SetUpSubdividFacet__FiP25Draw_tGiveShelbyMoreCache,1,0,1
209,AIPerson_LoadPersonalityData__FP10Udff_tInfo,1,1,0
209,AvoidCops__17AIHigh_BTC_AIPerp,0,1,0
209,Hrz_InitSky__Fv,1,1,0
211,Hud_BuildWingmanInterface__Fi,1,1,0
211,LoadShapesAndMakePmx__FPcP12Draw_tPixMapiii,1,1,0
211,R3DCar_ReadInCarTextureMenu__FP8Car_tObjPcii,1,1,0
211,Weather_Init__Fv,1,1,0
212,DecDCTvlc,0,1,0
213,Lose__Q26Speech13MobileSpeaker,1,1,0
213,Object_AddCustomObject__FP9SceneElemi,1,1,0
214,AIPhysic_SimplePhysics_LongVel__FP8Car_tObj,1,1,0
214,AudioCmn_Reset__Fv,1,1,0
214,DrawObjectTransform__FP13DRender_tViewP11Draw_DCacheP10matrixtdefP13Trk_ObjectDefP8coorddefis,1,1,0
215,Hud_BuildString__FPciiiib,1,1,0
216,__14tPauseMenuDefs,1,1,0
216,iSNDplaytaggedpatch,1,1,0
219,AIPhysic_SimplePhysics__FP8Car_tObj,1,1,0
219,Replay_LoadCameraFile__Fv,1,1,0
220,NewStage__19AIHigh_BTC_HumanCopiii,1,1,0
221,Newton_CalculateGroundShadowMatrix__FP13BO_tNewtonObjP8coorddefi,1,1,0
221,movfxya,1,1,0
222,DrawW_DoObjects__FP13DRender_tViewP11tBuildEntry,1,1,0
222,iSNDpsxfxinit,1,1,0
223,Camera_UpdatePulloverCam__Fi,1,1,0
223,Weather_CheckAndResetParticles__FP7SVECTOR,1,1,0
224,AI_CalcMeritsBasedOnSpeed__FP8Car_tObj,1,1,0
224,AudioCmn_SFX__Fi6s_typeT1iii,1,1,0
224,__adddf3,1,1,0
225,CheckIfABlockadeCanBeSetup__13AIHigh_Player,1,1,0
225,DrawC_SpotPrims__FP10matrixtdefP8coorddefP13Draw_CarCache,1,1,1
225,Flare_OctFlareSpikes__FPli,0,1,1
225,GameSetup_StartUp__FPi,1,1,0
