class,REAL,RELOP,reloc,words,G,extra_flags,shim,unit,tu,fn,oracle_dir,symsrc,tail_pad,note
REAL0_RELOC_ONLY,0,0,1,22,4,,,eaclib/psx/eacpsxz/shpclut,recon/eaclib/psx/eacpsxz/shpclut.c,getshapeclut,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,33,4,,,eaclib/psx/eacpsxz/shpclut,recon/eaclib/psx/eacpsxz/shpclut.c,shapetoclutid,main,xdef,0,
REAL0_CLEAN,0,0,0,27,4,,,eaclib/psx/eacpsxz/shpdepth,recon/eaclib/psx/eacpsxz/shpdepth.c,shapedepth,main,xdef,0,
REAL0_CLEAN,0,0,0,3,4,,,eaclib/psx/eacpsxz/shpsubs,recon/eaclib/psx/eacpsxz/shpsubs.c,shapecount,main,xdef,0,
REAL0_CLEAN,0,0,0,15,4,,,eaclib/psx/eacpsxz/shpsubs,recon/eaclib/psx/eacpsxz/shpsubs.c,shapename,main,xdef,0,
REAL0_CLEAN,0,0,0,10,4,,,eaclib/psx/eacpsxz/shpsubs,recon/eaclib/psx/eacpsxz/shpsubs.c,shapepointer,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,25,4,,,eaclib/psx/eacpsxz/shptype,recon/eaclib/psx/eacpsxz/shptype.c,shapetype,main,xdef,0,
REAL0_CLEAN,0,0,0,1,4,,,eaclib/psx/eacpsxz/sinfunc,recon/eaclib/psx/eacpsxz/sinfunc.c,intcos,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,26,4,,,eaclib/psx/eacpsxz/sinfunc,recon/eaclib/psx/eacpsxz/sinfunc.c,intsin,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,18,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_buffersize,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,14,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_bufferusage,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,144,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_create,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,45,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_destroy,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,73,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_get,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,14,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_gettable,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,23,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_isendofstream,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,105,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_kill,main,xdef,0,
REAL0_CLEAN,0,0,0,13,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_overhead,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,69,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_queuefile,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,75,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_queuemem,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,63,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_release,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,60,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_setfilter,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,27,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_setgreedylevel,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,24,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_setgreedystate,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,20,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_setpriority,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,14,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,STREAM_state,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,22,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,closecallback,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,35,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,decbufferusage,main,xdef,0,
REAL0_CLEAN,0,0,0,20,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,filterchunk,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,39,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,freerequest,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,30,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,getfreerequest,main,xdef,0,
REAL0_CLEAN,0,0,0,16,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,inbetween,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,16,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,opencallback,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,119,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,parsechunks,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,27,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,queuerequest,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,67,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,readcallback,main,xdef,0,
REAL0_RELOC_ONLY,0,0,14,167,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,restartstream,main,xdef,0,
REAL0_RELOC_ONLY,0,0,16,100,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,startnextrequest,main,xdef,0,
REAL0_CLEAN,0,0,0,15,4,,,eaclib/psx/eacpsxz/stream,recon/eaclib/psx/eacpsxz/stream.c,validatehandle,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,29,4,,,eaclib/psx/eacpsxz/stricmp,recon/eaclib/psx/eacpsxz/stricmp.c,stricmp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,30,4,,,eaclib/psx/eacpsxz/syncfile,recon/eaclib/psx/eacpsxz/syncfile.c,FILE_addbigsync,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,21,4,,,eaclib/psx/eacpsxz/syncfile,recon/eaclib/psx/eacpsxz/syncfile.c,FILE_closesync,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,21,4,,,eaclib/psx/eacpsxz/syncfile,recon/eaclib/psx/eacpsxz/syncfile.c,FILE_delbigsync,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,30,4,,,eaclib/psx/eacpsxz/syncfile,recon/eaclib/psx/eacpsxz/syncfile.c,FILE_opensync,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,12,4,,,eaclib/psx/eacpsxz/syncfile,recon/eaclib/psx/eacpsxz/syncfile.c,FILE_readsync,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,21,4,,,eaclib/psx/eacpsxz/syncfile,recon/eaclib/psx/eacpsxz/syncfile.c,FILE_sizesync,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,48,4,,,eaclib/psx/eacpsxz/syncfile,recon/eaclib/psx/eacpsxz/syncfile.c,syncblockio,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,71,4,,,eaclib/psx/eacpsxz/syncfile,recon/eaclib/psx/eacpsxz/syncfile.c,synccallback,main,xdef,0,
REAL0_RELOC_ONLY,0,0,11,45,4,,,eaclib/psx/eacpsxz/systask,recon/eaclib/psx/eacpsxz/systask.c,addsystemtask,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,23,4,,,eaclib/psx/eacpsxz/systask,recon/eaclib/psx/eacpsxz/systask.c,delsystemtask,main,xdef,0,
REAL0_RELOC_ONLY,0,0,14,59,4,,,eaclib/psx/eacpsxz/systask,recon/eaclib/psx/eacpsxz/systask.c,systemtask,main,xdef,0,
REAL0_CLEAN,0,0,0,6,4,,,eaclib/psx/eacpsxz/textcode,recon/eaclib/psx/eacpsxz/textcode.c,decodeansi,main,xdef,0,
REAL0_CLEAN,0,0,0,10,4,,,eaclib/psx/eacpsxz/textcrnt,recon/eaclib/psx/eacpsxz/textcrnt.c,puti,main,xdef,0,
REAL0_CLEAN,0,0,0,10,4,,,eaclib/psx/eacpsxz/textcrnt,recon/eaclib/psx/eacpsxz/textcrnt.c,putm,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,35,4,,,eaclib/psx/eacpsxz/textfor,recon/eaclib/psx/eacpsxz/textfor.c,getcharacter,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,40,4,,,eaclib/psx/eacpsxz/textfor,recon/eaclib/psx/eacpsxz/textfor.c,textbsearch,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,5,4,,,eaclib/psx/eacpsxz/threads,recon/eaclib/psx/eacpsxz/threads.c,iscurrentthread,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,eaclib/psx/eacpsxz/threads,recon/eaclib/psx/eacpsxz/threads.c,yieldthread,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,12,4,,,eaclib/psx/eacpsxz/timer,recon/eaclib/psx/eacpsxz/timer.c,elapsedticks,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,4,4,,,eaclib/psx/eacpsxz/timer,recon/eaclib/psx/eacpsxz/timer.c,gettick,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,9,4,,,eaclib/psx/eacpsxz/timer,recon/eaclib/psx/eacpsxz/timer.c,resettick,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,19,4,,,eaclib/psx/eacpsxz/timer,recon/eaclib/psx/eacpsxz/timer.c,timedwait,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,68,4,,,eaclib/psx/eacpsxz/trnsfrm,recon/eaclib/psx/eacpsxz/trnsfrm.c,transform,main,xdef,0,
SHIM_MASKED,8,0,4,81,4,,PER_FN_TEXT_MOVES,eaclib/psx/eacpsxz/trnsmult,recon/eaclib/psx/eacpsxz/trnsmult.c,transmult,main,xdef,0,
REAL0_CLEAN,0,0,0,43,4,,,eaclib/psx/eacpsxz/trnspos,recon/eaclib/psx/eacpsxz/trnspos.c,transpose,main,xdef,0,
REAL0_RELOC_ONLY,0,0,37,132,4,,,eaclib/psx/eacpsxz/unbtree,recon/eaclib/psx/eacpsxz/unbtree.c,unbtree,main,xdef,0,
REAL0_CLEAN,0,0,0,8,4,,,eaclib/psx/eacpsxz/unhuff,recon/eaclib/psx/eacpsxz/unhuff.c,memcpyb,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,29,4,,,eaclib/psx/eacpsxz/unhuff,recon/eaclib/psx/eacpsxz/unhuff.c,memcpyl,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,25,4,,,eaclib/psx/eacpsxz/unhuff,recon/eaclib/psx/eacpsxz/unhuff.c,refcpy,main,xdef,0,
REAL0_RELOC_ONLY,0,0,17,777,4,,,eaclib/psx/eacpsxz/unhuff,recon/eaclib/psx/eacpsxz/unhuff.c,unhuff,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,33,4,,,eaclib/psx/eacpsxz/unref,recon/eaclib/psx/eacpsxz/unref.c,chase,main,xdef,0,
SHIM_MASKED,11,0,18,158,4,,PER_FN_TEXT_MOVES,eaclib/psx/eacpsxz/unref,recon/eaclib/psx/eacpsxz/unref.c,unrefpack,main,xdef,0,
REAL0_CLEAN,0,0,0,11,4,,,eaclib/psx/eacpsxz/vramfxya,recon/eaclib/psx/eacpsxz/vramfxya.c,checkrect,main,xdef,0,
SHIM_MASKED,8,0,8,165,4,,PER_FN_TEXT_MOVES,eaclib/psx/eacpsxz/vramfxya,recon/eaclib/psx/eacpsxz/vramfxya.c,vramfxya,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,18,4,,,eaclib/psx/eacpsxz/vramfxya,recon/eaclib/psx/eacpsxz/vramfxya.c,vramimage,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,31,4,,,eaclib/psx/eacpsxz/wildcard,recon/eaclib/psx/eacpsxz/wildcard.c,strrstr,main,xdef,0,
REAL0_RELOC_ONLY,0,0,28,150,4,,,eaclib/psx/eacpsxz/wildcard,recon/eaclib/psx/eacpsxz/wildcard.c,wildcard,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,25,4,,,eaclib/psx/eacpsxz/xform,recon/eaclib/psx/eacpsxz/xform.c,fixedxformx,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,25,4,,,eaclib/psx/eacpsxz/xform,recon/eaclib/psx/eacpsxz/xform.c,fixedxformy,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,25,4,,,eaclib/psx/eacpsxz/xform,recon/eaclib/psx/eacpsxz/xform.c,fixedxformz,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,25,4,,,eaclib/psx/eacpsxz/xform,recon/eaclib/psx/eacpsxz/xform.c,xformy,main,xdef,0,
SHIM_MASKED,3,0,6,21,4,-mno-split-addresses,PER_FN_NO_DELAYED_BRANCH,eaclib/psx/pad,recon/eaclib/psx/pad.c,PAD_restore,main,xdef,0,
SHIM_MASKED,2,0,4,20,4,-mno-split-addresses,PER_FN_EPILOGUE_UNFILL,eaclib/psx/pad,recon/eaclib/psx/pad.c,PAD_state,main,xdef,0,
SHIM_MASKED,3,0,10,28,4,-mno-split-addresses,PER_FN_EPILOGUE_UNFILL,eaclib/psx/pad,recon/eaclib/psx/pad.c,padinit,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,49,4,,,eaclib/psx/sndpsxz/s3dlow,recon/eaclib/psx/sndpsxz/s3dlow.c,SND3dpos,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,71,4,,,eaclib/psx/sndpsxz/s3dpos,recon/eaclib/psx/sndpsxz/s3dpos.c,iSNDplatform3dpos,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,37,4,,,eaclib/psx/sndpsxz/saelib,recon/eaclib/psx/sndpsxz/saelib.c,iSNDlibatodlrv,main,xdef,0,
REAL0_CLEAN,0,0,0,6,4,,,eaclib/psx/sndpsxz/saetodv,recon/eaclib/psx/sndpsxz/saetodv.c,iSNDabs,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,109,4,,,eaclib/psx/sndpsxz/saetodv,recon/eaclib/psx/sndpsxz/saetodv.c,iSNDatodlrv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,22,4,,,eaclib/psx/sndpsxz/saetolrv,recon/eaclib/psx/sndpsxz/saetolrv.c,iSNDatolrv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,35,298,4,,,eaclib/psx/sndpsxz/salloc,recon/eaclib/psx/sndpsxz/salloc.c,iSNDallocchan,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,110,4,,,eaclib/psx/sndpsxz/salloc,recon/eaclib/psx/sndpsxz/salloc.c,iSNDfreechan,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,27,4,,,eaclib/psx/sndpsxz/salloc,recon/eaclib/psx/sndpsxz/salloc.c,iSNDgetchan,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,16,4,,,eaclib/psx/sndpsxz/salloc,recon/eaclib/psx/sndpsxz/salloc.c,iSNDischanreserved,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,71,4,,,eaclib/psx/sndpsxz/sautovol,recon/eaclib/psx/sndpsxz/sautovol.c,SNDautovol,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,37,4,,,eaclib/psx/sndpsxz/sbadd,recon/eaclib/psx/sndpsxz/sbadd.c,SNDbankadd,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,21,4,,,eaclib/psx/sndpsxz/sballoc,recon/eaclib/psx/sndpsxz/sballoc.c,iSNDbankalloc,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,84,4,-fno-strength-reduce,,eaclib/psx/sndpsxz/sbdload,recon/eaclib/psx/sndpsxz/sbdload.c,iSNDdownloadbank,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,24,4,,,eaclib/psx/sndpsxz/sbend,recon/eaclib/psx/sndpsxz/sbend.c,SNDpitchbend,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,54,4,,,eaclib/psx/sndpsxz/sbend,recon/eaclib/psx/sndpsxz/sbend.c,iSNDunsafebend,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,81,4,,,eaclib/psx/sndpsxz/sbhdrcpy,recon/eaclib/psx/sndpsxz/sbhdrcpy.c,SNDbankheadercopy,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,17,4,,,eaclib/psx/sndpsxz/sbhdrsze,recon/eaclib/psx/sndpsxz/sbhdrsze.c,SNDbankheadersize,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,66,4,,,eaclib/psx/sndpsxz/sbirmpat,recon/eaclib/psx/sndpsxz/sbirmpat.c,iSNDbankremovepat,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,eaclib/psx/sndpsxz/sbremove,recon/eaclib/psx/sndpsxz/sbremove.c,SNDbankremove,main,xdef,0,
REAL0_RELOC_ONLY,0,0,14,104,4,,,eaclib/psx/sndpsxz/sbremove,recon/eaclib/psx/sndpsxz/sbremove.c,cSNDbankremove,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,31,4,,,eaclib/psx/sndpsxz/sbremove,recon/eaclib/psx/sndpsxz/sbremove.c,iSNDremovepatches,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,26,4,,,eaclib/psx/sndpsxz/sbvalid,recon/eaclib/psx/sndpsxz/sbvalid.c,iSNDvalidbank,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,26,4,,,eaclib/psx/sndpsxz/scdvol,recon/eaclib/psx/sndpsxz/scdvol.c,SNDcdvol,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,64,4,,,eaclib/psx/sndpsxz/sclcptch,recon/eaclib/psx/sndpsxz/sclcptch.c,iSNDcalcpitch,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,47,4,,,eaclib/psx/sndpsxz/sclcptch,recon/eaclib/psx/sndpsxz/sclcptch.c,iSNDdetunetolinear,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,eaclib/psx/sndpsxz/sdata,recon/eaclib/psx/sndpsxz/sdata.c,iSNDplatformfree,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,25,4,,,eaclib/psx/sndpsxz/sdcdvol,recon/eaclib/psx/sndpsxz/sdcdvol.c,iSNDplatformcdpanvol,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,eaclib/psx/sndpsxz/sdfx,recon/eaclib/psx/sndpsxz/sdfx.c,SNDI_mutexalloc,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,eaclib/psx/sndpsxz/sdfx,recon/eaclib/psx/sndpsxz/sdfx.c,SNDI_mutexfree,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,eaclib/psx/sndpsxz/sdfx,recon/eaclib/psx/sndpsxz/sdfx.c,SNDI_mutexlock,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,eaclib/psx/sndpsxz/sdfx,recon/eaclib/psx/sndpsxz/sdfx.c,SNDI_mutexunlock,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,14,4,,,eaclib/psx/sndpsxz/sdfx,recon/eaclib/psx/sndpsxz/sdfx.c,iSNDplatformfxinit,main,xdef,0,
REAL0_RELOC_ONLY,0,0,25,222,4,,,eaclib/psx/sndpsxz/sdfx,recon/eaclib/psx/sndpsxz/sdfx.c,iSNDpsxfxinit,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,111,4,,,eaclib/psx/sndpsxz/sdma,recon/eaclib/psx/sndpsxz/sdma.c,iSNDdmcallback,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,28,4,,,eaclib/psx/sndpsxz/sdma,recon/eaclib/psx/sndpsxz/sdma.c,iSNDdmcomplete,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,61,4,,,eaclib/psx/sndpsxz/sdma,recon/eaclib/psx/sndpsxz/sdma.c,iSNDdmqueue,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,54,4,,,eaclib/psx/sndpsxz/sdma,recon/eaclib/psx/sndpsxz/sdma.c,iSNDdmqueuesplit,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,32,4,,,eaclib/psx/sndpsxz/sdma,recon/eaclib/psx/sndpsxz/sdma.c,iSNDdmservice,main,xdef,0,
REAL0_RELOC_ONLY,0,0,11,121,4,,,eaclib/psx/sndpsxz/sdma,recon/eaclib/psx/sndpsxz/sdma.c,iSNDdmtransfer,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,64,4,,,eaclib/psx/sndpsxz/sdmemlu,recon/eaclib/psx/sndpsxz/sdmemlu.c,SNDmemlargestunused,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,46,4,,,eaclib/psx/sndpsxz/sdmemman,recon/eaclib/psx/sndpsxz/sdmemman.c,iSNDpsxfree,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,31,4,,,eaclib/psx/sndpsxz/sdmemman,recon/eaclib/psx/sndpsxz/sdmemman.c,iSNDpsxmemconstrain,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,78,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDpacketgetirq,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,10,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDpacketirqcallback,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,86,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDpacketpurgeframes,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,101,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDpacketserve,main,xdef,0,
REAL0_RELOC_ONLY,0,0,16,56,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDpacketsetirq,main,xdef,0,
REAL0_CLEAN,0,0,0,12,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDplatformcalcdatarate,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,13,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDplatformpacketoverhead,main,xdef,0,
REAL0_RELOC_ONLY,0,0,14,241,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDplatformpacketplay,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,41,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDplatformpacketplaycreate,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,17,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDplatformpacketplaydestroy,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,53,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDpsxpacketstop,main,xdef,0,
REAL0_CLEAN,0,0,0,14,4,,,eaclib/psx/sndpsxz/sdpacket,recon/eaclib/psx/sndpsxz/sdpacket.c,iSNDpsxzerospu,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,171,4,,,eaclib/psx/sndpsxz/sdplapat,recon/eaclib/psx/sndpsxz/sdplapat.c,iSNDplatformplay,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,60,4,,,eaclib/psx/sndpsxz/sdresolv,recon/eaclib/psx/sndpsxz/sdresolv.c,iSNDplatformremove,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,127,4,,,eaclib/psx/sndpsxz/sdresolv,recon/eaclib/psx/sndpsxz/sdresolv.c,iSNDplatformresolve,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,40,4,,,eaclib/psx/sndpsxz/sdriver,recon/eaclib/psx/sndpsxz/sdriver.c,iSNDplatformfxlevel,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,49,4,,,eaclib/psx/sndpsxz/sdriver,recon/eaclib/psx/sndpsxz/sdriver.c,iSNDplatformpitch,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,65,4,,,eaclib/psx/sndpsxz/sdriver,recon/eaclib/psx/sndpsxz/sdriver.c,iSNDstop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,61,4,,,eaclib/psx/sndpsxz/sdriver,recon/eaclib/psx/sndpsxz/sdriver.c,iSNDvol,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,9,4,,,eaclib/psx/sndpsxz/sdspuirq,recon/eaclib/psx/sndpsxz/sdspuirq.c,iSNDpsxdisablespuirq,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,9,4,,,eaclib/psx/sndpsxz/sdspuirq,recon/eaclib/psx/sndpsxz/sdspuirq.c,iSNDpsxenablespuirq,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,25,4,,,eaclib/psx/sndpsxz/sdtimrem,recon/eaclib/psx/sndpsxz/sdtimrem.c,iSNDtimeremaining,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,30,4,,,eaclib/psx/sndpsxz/seffect,recon/eaclib/psx/sndpsxz/seffect.c,SNDfxinitbus,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,46,4,,,eaclib/psx/sndpsxz/seffect,recon/eaclib/psx/sndpsxz/seffect.c,SNDfxmasterlevel,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,74,4,,,eaclib/psx/sndpsxz/sfxlevel,recon/eaclib/psx/sndpsxz/sfxlevel.c,SNDfxlevel,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,11,4,,,eaclib/psx/sndpsxz/sfxlevel,recon/eaclib/psx/sndpsxz/sfxlevel.c,iSNDplatformfxmasterlevel,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,34,4,,,eaclib/psx/sndpsxz/sgetdata,recon/eaclib/psx/sndpsxz/sgetdata.c,iSNDgetdata,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,76,4,,,eaclib/psx/sndpsxz/sgettag,recon/eaclib/psx/sndpsxz/sgettag.c,iSNDgettag,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,39,4,,,eaclib/psx/sndpsxz/sgetvol,recon/eaclib/psx/sndpsxz/sgetvol.c,SNDgetvol,main,xdef,0,
REAL0_RELOC_ONLY,0,0,24,168,4,,,eaclib/psx/sndpsxz/slib,recon/eaclib/psx/sndpsxz/slib.c,iSNDinit,main,xdef,0,
