record_offset	va	opcode	sld_file	sld_line	function	function_va	match_status	disposition	decoded_body
0x18f424	0x80076fd4	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	932	AudioCmn_DeInit__Fv	0x80076f44	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 932)
0x18f42a	0x80076fdc	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	933	AudioCmn_DeInit__Fv	0x80076f44	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 933)
0x18f42f	0x80076fdc	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	933	AudioCmn_DeInit__Fv	0x80076f44	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 933)
0x18f435	0x80076fe4	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	935	AudioCmn_DeInit__Fv	0x80076f44	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 935)
0x18f43b	0x80076ffc	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	937	AudioCmn_DeInit__Fv	0x80076f44	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 937)
0x18f441	0x8007701c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	937	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 937)
0x18f447	0x8007701c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	942	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 5 (to 942)
0x18f44d	0x8007701c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	942	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 942)
0x18f453	0x8007701c	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	943	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 943)
0x18f458	0x8007701c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	943	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 943)
0x18f45e	0x80077030	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	946	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 946)
0x18f464	0x80077044	0x86	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	945	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 945
0x18f46d	0x8007704c	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	946	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 946)
0x18f472	0x8007704c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	946	AudioCmn_SetLevels__Fv	0x8007701c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 946)
0x18f478	0x8007706c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	946	AudioCmn_GetTimePhrase__Fi	0x8007706c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 946)
0x18f47e	0x8007706c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	955	AudioCmn_GetTimePhrase__Fi	0x8007706c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 9 (to 955)
0x18f484	0x8007706c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	955	AudioCmn_GetTimePhrase__Fi	0x8007706c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 955)
0x18f48a	0x8007706c	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	956	AudioCmn_GetTimePhrase__Fi	0x8007706c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 956)
0x18f48f	0x8007706c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	956	AudioCmn_GetTimePhrase__Fi	0x8007706c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 956)
0x18f495	0x80077080	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	987	AudioCmn_GetTimePhrase__Fi	0x8007706c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 31 (to 987)
0x18f49b	0x800770b4	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	988	AudioCmn_GetTimePhrase__Fi	0x8007706c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 988)
0x18f4a0	0x800770b4	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	988	AudioCmn_GetTimePhrase__Fi	0x8007706c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 988)
0x18f4a6	0x800770bc	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	988	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 988)
0x18f4ac	0x800770bc	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	994	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 6 (to 994)
0x18f4b2	0x800770bc	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	994	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 994)
0x18f4b8	0x800770c8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1008	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 14 (to 1008)
0x18f4be	0x800770d4	0x86	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	994	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 994
0x18f4c7	0x800770e8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1001	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 7 (to 1001)
0x18f4cd	0x800770ec	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1008	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 7 (to 1008)
0x18f4d3	0x8007714c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1011	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1011)
0x18f4d9	0x80077160	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1028	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 17 (to 1028)
0x18f4df	0x80077164	0x86	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1026	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 1026
0x18f4e8	0x80077168	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1028	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1028)
0x18f4ee	0x80077170	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1029	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1029)
0x18f4f3	0x80077170	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1029	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1029)
0x18f4f9	0x80077174	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1032	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1032)
0x18f4ff	0x800771d8	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1033	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1033)
0x18f504	0x800771d8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1033	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1033)
0x18f50a	0x800771d8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1035	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1035)
0x18f510	0x80077218	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1036	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1036)
0x18f515	0x80077218	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1036	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1036)
0x18f51b	0x80077228	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1039	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1039)
0x18f521	0x80077274	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1040	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1040)
0x18f526	0x80077274	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1040	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1040)
0x18f52c	0x80077280	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1043	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1043)
0x18f532	0x8007728c	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1044	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1044)
0x18f537	0x8007728c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1044	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1044)
0x18f53d	0x80077298	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1045	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1045)
0x18f542	0x80077298	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1045	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1045)
0x18f548	0x80077298	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1048	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1048)
0x18f54e	0x800772b4	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1050	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1050)
0x18f554	0x800772c0	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1051	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1051)
0x18f559	0x800772c0	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1051	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1051)
0x18f55f	0x800772c8	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1052	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1052)
0x18f564	0x800772c8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1052	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1052)
0x18f56a	0x800772cc	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1053	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1053)
0x18f56f	0x800772cc	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1053	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1053)
0x18f575	0x800772d4	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1056	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1056)
0x18f57b	0x800772e4	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1058	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1058)
0x18f581	0x800772f8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1060	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1060)
0x18f587	0x80077308	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1061	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1061)
0x18f58c	0x80077308	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1061	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1061)
0x18f592	0x80077320	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1063	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1063)
0x18f598	0x80077330	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1065	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1065)
0x18f59e	0x8007734c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1068	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1068)
0x18f5a4	0x80077358	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1069	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1069)
0x18f5a9	0x80077358	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1069	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1069)
0x18f5af	0x80077360	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1072	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1072)
0x18f5b5	0x8007736c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1078	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 6 (to 1078)
0x18f5bb	0x800773ac	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1079	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1079)
0x18f5c0	0x800773ac	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1079	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1079)
0x18f5c6	0x800773ac	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1081	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1081)
0x18f5cc	0x800773b4	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1084	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1084)
0x18f5d2	0x800773c8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1086	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1086)
0x18f5d8	0x80077404	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1088	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1088)
0x18f5de	0x80077408	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1089	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1089)
0x18f5e3	0x80077408	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1089	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1089)
0x18f5e9	0x80077410	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1090	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1090)
0x18f5ee	0x80077410	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1090	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1090)
0x18f5f4	0x80077414	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1095	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 5 (to 1095)
0x18f5fa	0x8007744c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1098	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1098)
0x18f600	0x8007744c	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1099	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1099)
0x18f605	0x8007744c	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1099	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1099)
0x18f60b	0x80077454	0x86	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1098	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 1098
0x18f614	0x80077458	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1099	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1099)
0x18f619	0x80077458	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1099	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1099)
0x18f61f	0x80077480	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1100	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1100)
0x18f624	0x80077480	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1100	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1100)
0x18f62a	0x80077488	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1103	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1103)
0x18f630	0x800774b0	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1106	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 1106)
0x18f636	0x800774b4	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1107	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1107)
0x18f63b	0x800774b4	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1107	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1107)
0x18f641	0x800774d8	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1108	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1108)
0x18f646	0x800774d8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1108	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1108)
0x18f64c	0x800774e0	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1112	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 1112)
0x18f652	0x800774ec	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1114	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1114)
0x18f658	0x800774f8	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1115	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1115)
0x18f65d	0x800774f8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1115	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1115)
0x18f663	0x800774f8	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1116	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1116)
0x18f668	0x800774f8	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1116	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1116)
0x18f66e	0x80077500	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1118	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 1118)
0x18f674	0x80077510	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1118	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1118)
0x18f67a	0x80077520	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1119	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1119)
0x18f67f	0x80077520	0x82	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1119	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 1119)
0x18f685	0x80077520	0x80	C:\nfs4\GAME\COMMON\AUDIOCMN.CPP	1120	AudioCmn_CheckState__FP8Car_tObj	0x800770bc	NEAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 1120)
